DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES24,2017,35638.84,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES24,2018,36868.47,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES24,2019,38083.92,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES24,2020,35290.08,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES30,2000,114455.28,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES30,2001,124576.03,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES30,2002,133609.15,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES30,2003,143012.57,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES30,2004,153557.55,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES30,2005,165760.29,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES30,2006,180859.02,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES30,2007,193748.9,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES30,2008,201235,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES30,2009,198373.99,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES30,2010,197145.37,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES30,2011,198464.97,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES30,2012,195026.59,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES30,2013,192620.71,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES30,2014,194959.97,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES30,2015,204244.19,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES30,2016,211672.89,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES30,2017,222027.6,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES30,2018,230813.06,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES30,2019,241040.1,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES30,2020,216527.91,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES41,2000,35717.23,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES41,2001,38031.99,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES41,2002,40358.21,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES41,2003,42842.16,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES41,2004,45544.76,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES41,2005,48617.7,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES41,2006,51856.05,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES41,2007,55466.38,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES41,2008,56638.51,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES41,2009,54795.54,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES41,2010,54970.02,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES41,2011,54575.1,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES41,2012,52868.42,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES41,2013,51503.91,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES41,2014,51539.32,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES41,2015,53238.05,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES41,2016,54766.93,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES41,2017,56051.33,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES41,2018,58545.08,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES41,2019,59852.3,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES41,2020,55401.69,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES42,2000,21743.6,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES42,2001,23641.81,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES42,2002,25423.4,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES42,2003,27577.92,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES42,2004,29556.98,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES42,2005,32301.14,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES42,2006,35198.7,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES42,2007,38370.69,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES42,2008,39926.25,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES42,2009,38582.47,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES42,2010,38706.52,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES42,2011,38259,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES42,2012,36889.93,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES42,2013,36153.52,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES42,2014,35353.33,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES42,2015,37113.88,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES42,2016,38315.36,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES42,2017,39891.67,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES42,2018,41478.96,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES42,2019,42489.2,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES42,2020,39572.48,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES43,2000,10749.71,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES43,2001,11516.54,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES43,2002,12264.66,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES43,2003,13121.58,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES43,2004,14030.31,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES43,2005,15264.89,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES43,2006,16307.17,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES43,2007,17564,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES43,2008,18249.8,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES43,2009,17829.79,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES43,2010,18135.75,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES43,2011,17737.72,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES43,2012,17064.68,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES43,2013,17057.45,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES43,2014,17023.84,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES43,2015,17902.77,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES43,2016,18504.71,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES43,2017,19534.34,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES43,2018,20089.68,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES43,2019,20516.82,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES43,2020,19385.28,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES51,2000,122427.63,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES51,2001,132652.96,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES51,2002,141547.17,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES51,2003,151491.73,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES51,2004,162355.03,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES51,2005,174408.76,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES51,2006,189001.42,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES51,2007,202380.53,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES51,2008,207716.13,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES51,2009,200140.1,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES51,2010,201706.24,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES51,2011,198905.57,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES51,2012,193448.96,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES51,2013,192006.83,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES51,2014,195369.56,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES51,2015,204355.42,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES51,2016,212704.42,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES51,2017,221476,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES51,2018,229097.94,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES51,2019,237504.85,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES51,2020,212931.31,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES52,2000,62717.43,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES52,2001,68504.75,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES52,2002,73298.37,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES52,2003,78134.31,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES52,2004,83658.7,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES52,2005,90149.96,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES52,2006,97829.61,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES52,2007,104471.79,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES52,2008,107508.78,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES52,2009,101443.46,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES52,2010,101201.45,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES52,2011,99706.72,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES52,2012,95177.3,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES52,2013,94309.49,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES52,2014,96320.94,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES52,2015,100110.57,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES52,2016,103228.97,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES52,2017,107785.84,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES52,2018,111741.45,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES52,2019,115407.39,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES52,2020,104724.32,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES53,2000,16545.29,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES53,2001,17870.16,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES53,2002,18874.75,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES53,2003,19795.9,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES53,2004,21120.51,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES53,2005,22790.83,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES53,2006,24689.77,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES53,2007,26461.97,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES53,2008,27574.68,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES53,2009,26478.32,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES53,2010,26535.06,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES53,2011,26398.11,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES53,2012,25979.41,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES53,2013,25931.42,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES53,2014,26769.81,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES53,2015,28245.54,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES53,2016,29831.36,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES53,2017,31383.36,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES53,2018,32740.91,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES53,2019,34172.2,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES53,2020,26788.82,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES61,2000,86568.52,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES61,2001,93709.52,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES61,2002,100949.82,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES61,2003,109667.99,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES61,2004,118492.85,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES61,2005,128578.44,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES61,2006,138536,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES61,2007,148026.12,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES61,2008,151227.36,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES61,2009,144878.22,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES61,2010,144751.86,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES61,2011,143389.59,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES61,2012,138006.97,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES61,2013,136048.15,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES61,2014,137721.51,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES61,2015,144745.24,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES61,2016,148405.76,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES61,2017,155371.22,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES61,2018,160580.41,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES61,2019,165000.18,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES61,2020,150556.62,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES62,2000,15717.03,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES62,2001,17142.09,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES62,2002,18638.34,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES62,2003,20261.57,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES62,2004,21772.59,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES62,2005,23863.22,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES62,2006,25934.18,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES62,2007,27985.66,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES62,2008,29098.34,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES62,2009,27669.89,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES62,2010,27912.8,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES62,2011,27236.55,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES62,2012,26508.69,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES62,2013,26566.64,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES62,2014,26712.38,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES62,2015,28491.79,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES62,2016,29369.93,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES62,2017,30538.75,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES62,2018,31094.3,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES62,2019,32287.03,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES62,2020,29939.55,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES63,2000,1017.44,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES63,2001,1051.84,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES63,2002,1107.99,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES63,2003,1183.75,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES63,2004,1251.4,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES63,2005,1323.51,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES63,2006,1419.72,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES63,2007,1512.59,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES63,2008,1562.5,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES63,2009,1551.62,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES63,2010,1578.35,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES63,2011,1575.72,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES63,2012,1525.44,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES63,2013,1551.67,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES63,2014,1542.83,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES63,2015,1596.89,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES63,2016,1636.56,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES63,2017,1660.31,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES63,2018,1720.65,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES63,2019,1770.93,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES63,2020,1642.19,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES64,2000,921.75,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES64,2001,953.13,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES64,2002,992.8,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES64,2003,1059.21,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES64,2004,1130.58,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES64,2005,1203.19,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES64,2006,1289.94,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES64,2007,1353.89,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES64,2008,1403,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES64,2009,1396.89,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES64,2010,1416.16,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES64,2011,1417.28,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES64,2012,1369.96,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES64,2013,1389.72,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES64,2014,1402.27,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES64,2015,1461.43,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES64,2016,1506.52,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES64,2017,1520.21,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES64,2018,1578.09,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES64,2019,1622.07,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES64,2020,1508.54,p
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES70,2000,26048.65,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES70,2001,28352.73,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES70,2002,30271.67,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES70,2003,32396.81,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,ES70,2004,34229.62,
